Date/Time,TSP,WSP,CONTROL PV,CHANNEL 1,CHANNEL 2,CHANNEL 3,CHANNEL 4,CHANNEL 5,CHANNEL 6,CHANNEL 7,CHANNEL 8
42744.328,685.2996826,685.2996826,684.2141113,612.5706177,589.2716064,69.28928375,68.44108582,68.99279022,68.55134583,69.41738129,68.5953064
42744.328,685.2996826,685.2996826,684.2141113,612.5706177,589.2716064,69.28928375,68.44108582,68.99279022,68.55134583,69.41738129,68.5953064
42744.32864,687.637207,687.637207,686.5897217,614.9213257,591.5470581,69.30937958,68.33505249,68.92383575,68.54603577,69.37226868,68.55271149
42744.329,688.9494019,688.9494019,688.0265503,616.2045288,592.8034668,69.31348419,68.32157898,68.95561981,68.53726959,69.3923645,68.59855652
42744.32935,690.2668457,690.2668457,689.2087402,617.4744263,594.0732422,69.2169342,68.32233429,68.90228271,68.43774414,69.33420563,68.50912476
42744.32971,691.5790405,691.5790405,690.640686,618.7935181,595.359314,69.13621521,68.28050995,68.86275482,68.3599472,69.29340363,68.48041534
42744.33007,692.8859253,692.8859253,691.6984863,620.0985107,596.567688,69.10892487,68.24992371,68.79792786,68.35037994,69.2119751,68.46152496
42744.33007,692.8859253,692.8859253,691.6984863,620.0985107,596.567688,69.10892487,68.24992371,68.79792786,68.35037994,69.2119751,68.46152496
42744.3308,695.5900269,695.5900269,694.5681763,622.7937622,599.1917725,69.20697784,68.29162598,68.82830811,68.44908905,69.26300049,68.4766922
42744.33116,696.8968506,696.8968506,695.8464966,624.0809937,600.4562988,69.20656586,68.29431915,68.89070892,68.50299835,69.32427979,68.50470734
42744.3314,697.7787476,697.7787476,696.7928467,624.9296265,601.3192749,69.22119141,68.28966522,68.90990448,68.48669434,69.31232452,68.54743958
42744.33176,699.0909424,699.0909424,697.9863892,626.2485962,602.6052246,69.19281769,68.27441406,68.88746643,68.40750885,69.30992126,68.48795319
42744.33211,700.3978271,700.3978271,699.3659058,627.586731,603.883728,69.13873291,68.21720886,68.79056549,68.34765625,69.19633484,68.41051483
42744.33247,701.7047119,701.7047119,700.6625977,628.8740234,605.0969238,69.13056946,68.22193146,68.79209137,68.37169647,69.27223206,68.42494965
42744.33283,703.0275269,703.0275269,701.9505005,630.1680908,606.3944092,69.15618896,68.24409485,68.79930878,68.37485504,69.25395966,68.44358063
42744.33319,704.3343506,704.3343506,703.3768311,631.449585,607.6341553,69.16758728,68.20360565,68.83917999,68.46812439,69.30908966,68.46271515
42744.33354,705.6465454,705.6465454,704.5701294,632.6724243,608.8681641,69.17584991,68.18112183,68.82331085,68.42124176,69.25054169,68.47177124
42744.3339,706.9587402,706.9587402,705.9173584,633.932312,610.0853271,69.22306061,68.25589752,68.85786438,68.50587463,69.33411407,68.48458862
42744.33427,707.8300171,707.8300171,706.7404785,635.402832,611.4391479,69.34970093,68.34667206,68.98648834,68.53831482,69.39286804,68.56026459
42744.33456,709.3865356,709.3865356,708.3639526,636.4011841,612.4364624,69.35858154,68.28437042,68.9666214,68.56253052,69.3897171,68.56331635
42744.33493,710.7199707,710.7199707,709.8201904,637.7322388,613.7513428,69.44333649,68.33559418,69.03785706,68.66810608,69.48177338,68.65527344
42744.33528,712.0321655,712.0321655,710.9775391,639.0137329,615.0292358,69.44000244,68.32051086,69.0224762,68.59068298,69.40539551,68.58238983
42744.33564,713.3443604,713.3443604,712.3862915,640.3137817,616.265686,69.4094696,68.35964203,69.05841064,68.54164886,69.42813873,68.59455109
42744.336,714.6777954,714.6777954,713.7335205,641.6465454,617.5839233,69.48644257,68.3795929,69.08071136,68.69940948,69.52145386,68.68742371
42744.33636,715.9899902,715.9899902,714.9517822,642.8956299,618.8449707,69.5383606,68.46804047,69.14015961,68.77959442,69.56272125,68.77072144
42744.33672,717.3181152,717.3181152,716.1976929,644.2513428,620.097229,69.57602692,68.49830627,69.16950226,68.79792786,69.60699463,68.73935699
42744.33696,718.2000122,718.2000122,717.0918579,645.1265869,620.9428101,69.61547852,68.51042938,69.17029572,68.85612488,69.61322784,68.80523682
42744.33732,719.506897,719.506897,718.4829102,646.3474121,622.2779541,69.68596649,68.50579834,69.13894653,68.82272339,69.6739502,68.78240204
42744.33767,720.8137207,720.8137207,719.727478,647.6786499,623.5308228,69.68527222,68.59458923,69.23451233,68.87731934,69.68167114,68.86100769
42744.33803,722.1259155,722.1259155,721.0820313,649.0526733,624.7524414,69.70188904,68.608078,69.29695129,68.93479156,69.7791214,68.90140533
42744.33839,723.4434204,723.4434204,722.3709717,650.3407593,625.9886475,69.82657623,68.65335846,69.35283661,69.02706146,69.81234741,68.95433044
42744.33875,724.7556152,724.7556152,723.5718994,651.6548462,627.2592163,69.72376251,68.67240906,69.37747192,68.98880768,69.82644653,68.9385376
42744.3391,726.0678101,726.0678101,725.0255737,652.9581909,628.5713501,69.68758392,68.6030426,69.33454132,68.89146423,69.75897217,68.85874176
42744.33946,727.3800049,727.3800049,726.2664185,654.2630615,629.8466187,69.59559631,68.61427307,69.23796844,68.83652496,69.74023438,68.84703064
42744.33982,728.6921997,728.6921997,727.5007935,655.5385742,631.1014404,69.64588165,68.61758423,69.22860718,68.84633636,69.77449036,68.77362823
42744.34018,729.9990845,729.9990845,728.9580078,656.9546509,632.4002686,69.65467072,68.58959961,69.31486511,68.85301208,69.75287628,68.83808899
42744.34053,731.3165283,731.3165283,730.2597046,658.1724854,633.6066284,69.59829712,68.51553345,69.20023346,68.73704529,69.66802216,68.71633148
42744.34089,732.6234131,732.6234131,731.6173706,659.5384521,634.8181152,69.58666229,68.54925537,69.21422577,68.76794434,69.70249176,68.75378418
42744.34125,733.5,733.5,732.4649658,660.7718506,636.1623535,69.55744171,68.4903183,69.15169525,68.7334671,69.67102051,68.6971283
42744.34149,734.8121948,734.8121948,733.7802124,661.713623,636.9754639,69.61336517,68.54321289,69.18985748,68.74449158,69.62013245,68.7039566
42744.34185,736.1668701,736.1668701,735.1080322,663.0614014,638.2943726,69.63801575,68.53334808,69.17707825,68.78555298,69.73740387,68.7628479
42744.34221,737.4737549,737.4737549,736.4865723,664.3137207,639.5776367,69.65644836,68.52436829,69.18339539,68.77977753,69.72055054,68.75480652
42744.34257,738.7806396,738.7806396,737.6273804,665.6606445,640.7922363,69.73978424,68.57273865,69.29753113,68.85042572,69.77842712,68.86849976
42744.34292,740.0927734,740.0927734,739.0110474,666.980835,642.1052246,69.81474304,68.60504913,69.32006836,68.89825439,69.85621643,68.88793945
42744.34328,741.3996582,741.3996582,740.3153076,668.2528076,643.3464355,69.82793427,68.69548035,69.42834473,68.97834778,69.88552856,68.93089294
42744.34364,742.7119141,742.7119141,741.5997314,669.5307617,644.6873169,69.87574005,68.7077179,69.46074677,69.00623322,69.92008209,68.95176697
42744.34399,744.0187378,744.0187378,743.005127,670.8070679,645.862915,69.89666748,68.74004364,69.46663666,69.03937531,69.89555359,68.93013
42744.34435,745.3415527,745.3415527,744.2450562,672.1794434,647.1110229,69.86249542,68.75231934,69.41652679,69.01209259,69.94012451,68.98758698
42744.34472,746.6696777,746.6696777,745.7418213,673.4785767,648.3748779,69.90853882,68.71997833,69.45566559,69.01519775,69.96627808,68.97013092
42744.34507,747.5409546,747.5409546,746.5718994,674.7944946,649.6520996,69.93476868,68.73498535,69.48121643,69.03855896,69.95720673,68.98913574
42744.34531,748.8637695,748.8637695,747.934082,675.69104,650.5039673,69.95033264,68.76096344,69.45520782,69.00661469,69.98191071,68.98084259
42744.34567,750.1706543,750.1706543,749.362915,677.0091553,651.8121948,70.01213837,68.86078644,69.49434662,69.08410645,69.95571899,69.07254028
42744.34603,751.4827881,751.4827881,750.4533081,678.3165894,653.0911865,70.09360504,68.86864471,69.5664444,69.11901855,70.01377106,69.12551117
42744.34638,752.7949829,752.7949829,751.8840332,679.6265869,654.335144,70.05490112,68.87705994,69.56315613,69.14532471,70.09441376,69.14178467
42744.34674,754.1018677,754.1018677,753.1323853,680.9068604,655.619812,70.09686279,68.92166138,69.60063934,69.15696716,70.05796814,69.10344696
42744.3471,755.4246826,755.4246826,754.487915,682.255127,656.8392944,70.16635895,68.93030548,69.65618134,69.21976471,70.07533264,69.22384644
42744.34746,756.7368774,756.7368774,755.7165527,683.5127563,658.1536255,70.18780518,68.92417145,69.67486572,69.22520447,70.16213226,69.26703644
42744.34781,758.0490723,758.0490723,757.1068726,684.8276367,659.4484253,70.25975037,69.01591492,69.76025391,69.32312012,70.18807983,69.32427979
42744.34817,759.3665771,759.3665771,758.2971191,686.1862183,660.7337646,70.31076813,69.06277466,69.77554321,69.29021454,70.25042725,69.23366547
42744.34853,760.678772,760.678772,759.765625,687.5068359,661.9761963,70.30337524,69.06625366,69.79488373,69.39110565,70.28658295,69.29833221
42744.34889,761.9909668,761.9909668,760.8831177,688.7803955,663.2550659,70.41409302,69.1425705,69.87095642,69.43082428,70.37947083,69.35807037
42744.34925,763.3137207,763.3137207,762.276001,690.0801392,664.5003662,70.35340881,69.14949799,69.85004425,69.39509583,70.32791138,69.39198303
42744.3496,764.1956177,764.1956177,763.1110229,691.414856,665.7810669,70.43299866,69.16525269,69.85450745,69.45574188,70.37982178,69.39611816
42744.34984,765.5078125,765.5078125,764.4647217,692.2911377,666.6430054,70.43791199,69.14689636,69.90255737,69.50576019,70.41779327,69.42828369
42744.3502,766.8146973,766.8146973,765.8314209,693.5643311,667.8713379,70.48139191,69.21131134,69.95701599,69.56382751,70.4908371,69.4936676
42744.35056,768.1268921,768.1268921,767.0640259,694.8880615,669.142395,70.48505402,69.26837921,70.02829742,69.58396149,70.49067688,69.50526428
42744.35091,769.4337769,769.4337769,768.4161377,696.2012329,670.4585571,70.56243896,69.31698608,70.04969025,69.65937805,70.55292511,69.61221313
42744.35127,770.7512207,770.7512207,769.7765503,697.4851685,671.6589355,70.55397797,69.29354095,70.0018692,69.63990784,70.51468658,69.49710083
42744.35163,772.0687256,772.0687256,771.1257324,698.8071289,672.9458618,70.60381317,69.32849121,70.06932068,69.69090271,70.64966583,69.58550262
42744.35187,772.9612427,772.9612427,771.8638306,699.6748047,673.7814941,70.64179993,69.34513092,70.13319397,69.75182343,70.64437866,69.6598053
42744.35223,774.2734375,774.2734375,773.4071045,700.9862671,675.0825806,70.6302948,69.40119934,70.15756989,69.78678894,70.64910126,69.61777496
42744.35259,775.5856323,775.5856323,774.5915527,702.3157959,676.3830566,70.49056244,69.34166718,70.13950348,69.66268921,70.62949371,69.61443329
42744.35295,776.9084473,776.9084473,775.8483276,703.6071777,677.6760254,70.49552155,69.35194397,70.08080292,69.6710434,70.58893585,69.59975433
42744.35331,778.2206421,778.2206421,777.2560425,704.8729248,678.8892822,70.42726898,69.28458405,70.08312225,69.60433197,70.55639648,69.57862091
42744.35367,779.543457,779.543457,778.5661621,706.2424316,680.1864014,70.46633911,69.35372925,70.02220917,69.58493805,70.57492828,69.58833313
42744.35402,780.8503418,780.8503418,779.8272095,707.578186,681.5365601,70.47840118,69.31526947,70.05211639,69.65990448,70.55400085,69.60232544
42744.3544,782.2156372,782.2156372,781.2315063,708.9145508,682.8213501,70.3963089,69.24945831,70.01181793,69.5581131,70.50284576,69.50604248
42744.35475,783.5331421,783.5331421,782.5020142,710.1824951,684.0620117,70.29917908,69.16724396,69.9146347,69.44284058,70.45054626,69.42058563
42744.35511,784.8400269,784.8400269,783.9026489,711.4627075,685.3259277,70.27041626,69.12258148,69.86792755,69.40675354,70.39093018,69.43341827
42744.35535,785.7218628,785.7218628,784.7009888,712.3892822,686.2549438,70.25693512,69.16135406,69.86463928,69.30595398,70.36891174,69.40266418
42744.35572,787.071228,787.071228,786.1289063,713.7307129,687.4960327,70.14253998,69.01741028,69.78296661,69.26202393,70.29030609,69.22315216
42744.35607,788.3781128,788.3781128,787.3572388,715.0627441,688.7908325,69.95470428,68.95915985,69.66343689,69.14380646,70.16474152,69.15898132
42744.35643,789.6903076,789.6903076,788.6818848,716.3307495,690.0303345,69.76593781,68.79403687,69.52213287,68.92378998,69.95928955,68.96068573
42744.35679,791.0025024,791.0025024,789.9755249,717.684021,691.3846436,69.64879608,68.69301605,69.35997009,68.76010132,69.80962372,68.80010986
42744.35715,792.3200073,792.3200073,791.2485352,718.9765015,692.6359253,69.5192337,68.57221985,69.22494507,68.73563385,69.74342346,68.74847412
42744.3575,793.6322021,793.6322021,792.6254883,720.2241821,693.854187,69.26186371,68.37715149,68.9981842,68.42664337,69.50374603,68.48187256
42744.35786,794.944397,794.944397,793.8369751,721.5760498,695.0891724,69.19654083,68.27648163,68.86901855,68.34906769,69.30665588,68.36011505
42744.35822,796.2565918,796.2565918,795.0847778,722.8855591,696.3919678,69.15755463,68.21009064,68.88091278,68.35520172,69.28687286,68.32531738
42744.35858,797.5634155,797.5634155,796.5776367,724.1896362,697.6484985,69.20381927,68.17237091,68.84732819,68.40297699,69.32926178,68.38427734
42744.35893,798.8809204,798.8809204,797.8196411,725.4795532,698.9416504,69.28883362,68.26325226,68.94573975,68.54542542,69.43026733,68.44326782
42744.35917,799.7575073,799.7575073,798.8250122,726.3396606,699.779541,69.36354828,68.24207306,68.93717194,68.5161438,69.43092346,68.46286011
42744.35953,801.0750122,801.0750122,799.9522705,727.661377,701.0919189,69.45861816,68.33315277,69.01611328,68.58223724,69.54225922,68.54038239
42744.35989,802.3925171,802.3925171,801.4136963,728.9902954,702.3444214,69.53797913,68.39437866,69.16716766,68.65415955,69.55909729,68.6129303
42744.3603,803.9012451,803.9012451,802.7311401,730.4035645,703.7268677,69.60933685,68.42424011,69.15769958,68.76161194,69.65459442,68.71229553
42744.36068,805.2931519,805.2931519,804.2451782,731.8707886,705.1602173,69.70209503,68.50024414,69.25488281,68.85259247,69.73595428,68.8463974
42744.36092,806.1643677,806.1643677,805.0465088,732.7702026,706.013855,69.81324005,68.53953552,69.30127716,68.92675781,69.73480225,68.81951904
42744.36128,807.4765625,807.4765625,806.2974854,734.0840454,707.3479614,69.91653442,68.60221863,69.39705658,69.01545715,69.88256836,68.93338013
42744.36165,808.8418579,808.8418579,807.6682129,735.3980103,708.5941772,69.97241974,68.7151947,69.450737,69.14367676,69.93373871,68.97803497
42744.36201,810.1646729,810.1646729,809.0753784,736.7331543,709.9954224,70.10813141,68.79434967,69.60573578,69.21330261,70.11734772,69.10120392
42744.36237,811.4874878,811.4874878,810.1715698,738.0481567,711.2414551,70.15297699,68.8336792,69.66674805,69.225914,70.08522034,69.15639496
42744.36273,812.8156128,812.8156128,811.6072388,739.367981,712.4966431,70.22588348,68.87120056,69.62084961,69.25447845,70.1526413,69.10784149
42744.36309,814.1278076,814.1278076,813.015625,740.7086182,713.6981201,70.35233307,68.96031189,69.79491425,69.37054443,70.28165436,69.24977112
42744.36344,815.4346924,815.4346924,814.1981201,741.9992065,715.0028076,70.08337402,68.78657532,69.60423279,69.10842896,70.0428009,68.96742249
42744.3638,816.7468872,816.7468872,815.5977173,743.2581787,716.2832031,69.80345154,68.67194366,69.33642578,68.78323364,69.77435303,68.76387024
42744.36416,818.053772,818.053772,816.8033447,744.5581665,717.5745239,69.66975403,68.5512619,69.23988342,68.63426208,69.6455307,68.66908264
42744.36428,818.5212402,818.5212402,817.2473755,745.0524292,718.0143433,69.59346771,68.51574707,69.13983917,68.60259247,69.62683105,68.56871796
42744.36478,820.3381348,820.3381348,819.1610718,746.8591309,719.78479,69.5105896,68.41716003,69.06240082,68.47985077,69.53269196,68.50443268
42744.36513,821.6503296,821.6503296,820.4052734,748.1828003,721.0953979,69.42072296,68.35427856,69.01743317,68.47614288,69.48165131,68.49123383
42744.36549,822.9572144,822.9572144,821.7119751,749.5771484,722.3096924,69.45842743,68.35054779,69.03069305,68.46704102,69.47155762,68.43444824
42744.36573,823.8284302,823.8284302,822.6889648,750.3595581,723.1819458,69.47116089,68.31518555,69.02789307,68.52131653,69.45628357,68.4323349
42744.36617,825.4487305,825.4487305,824.2461548,752.0083618,724.7396851,69.55914307,68.33117676,69.07826233,68.57064056,69.52867889,68.53968048
42744.36653,826.7609253,826.7609253,825.5650024,753.3328247,726.0751343,69.67604065,68.40912628,69.20778656,68.75240326,69.65823364,68.60605621
42744.36689,828.0837402,828.0837402,827.0681763,754.6520386,727.3366699,69.81407166,68.47571564,69.26567078,68.84837341,69.68606567,68.6951828
42744.36725,829.4012451,829.4012451,828.1907349,755.9644775,728.5807495,69.89399719,68.57331848,69.38079071,68.94404602,69.82043457,68.82675171
42744.36763,830.7931519,830.7931519,829.6405029,757.3309937,729.9472656,69.947052,68.58947754,69.40054321,68.96992493,69.88568115,68.84451294
42744.36799,832.1159668,832.1159668,831.0002441,758.6773682,731.2081299,70.04566193,68.61514282,69.47389984,69.01321411,69.91422272,68.90405273
42744.36834,833.4281006,833.4281006,832.255249,760.0130005,732.5192261,70.01456451,68.67714691,69.5348587,69.08192444,69.98677063,68.97342682
42744.3687,834.7402954,834.7402954,833.5003662,761.3433228,733.7739868,70.07447815,68.73370361,69.62554169,69.12876892,70.08070374,69.06206512
42744.36894,835.6221924,835.6221924,834.4025269,762.2167358,734.6442871,70.137146,68.77479553,69.5503006,69.19026184,70.15176392,69.08892822
42744.3693,836.9343872,836.9343872,835.7965088,763.4959106,735.8935547,70.19607544,68.76985931,69.62326813,69.25862885,70.14125061,69.11464691
42744.36967,838.2837524,838.2837524,837.1263428,764.8277588,737.2186279,70.18361664,68.76178741,69.66736603,69.22036743,70.15074921,69.0966568
42744.37002,839.5959473,839.5959473,838.3759155,766.1468506,738.5131226,70.0661087,68.71557617,69.5212326,69.04229736,70.02304077,68.9453125
42744.37038,840.902832,840.902832,839.6762695,767.5036011,739.7816772,70.0316391,68.71755219,69.48783875,68.95294189,70.06076813,68.95026398
42744.37073,842.2097168,842.2097168,841.0499268,768.8182983,741.0678711,70.04062653,68.6888504,69.51654053,69.02740479,70.04218292,68.92585754
42744.37109,843.0862427,843.0862427,842.0048218,770.1975708,741.9187012,70.01415253,68.59927368,69.45709991,69.00730896,70.01835632,68.96652985
42744.37133,844.3984375,844.3984375,843.3110962,771.0402222,743.2512207,70.02462006,68.71122742,69.55158997,69.1100769,70.05998993,68.97727203
42744.37169,845.7106323,845.7106323,844.8189087,772.3846436,744.56604,70.14022064,68.70180511,69.55773926,69.15699768,70.15119171,69.0773468
42744.37205,847.0334473,847.0334473,846.0932007,773.7230225,745.8295288,70.19103241,68.79235077,69.69374847,69.30217743,70.2938385,69.13430786
42744.37236,847.5168457,847.5168457,846.3834229,774.8661499,746.961853,70.25791168,68.8737793,69.75023651,69.33074951,70.28401947,69.17175293
42744.3728,849.7800293,849.7800293,848.8251953,774.8661499,746.961853,70.25791168,68.8737793,69.75023651,69.33074951,70.28401947,69.17175293
42744.37315,851.086853,851.086853,850.163269,777.7954712,749.8185425,70.37403107,68.8868866,69.79650879,69.37239075,70.31441498,69.20818329
42744.37351,852.3990479,852.3990479,851.4091797,779.1314697,751.0809326,70.41491699,68.98705292,69.88074493,69.46096802,70.40086365,69.29896545
42744.37387,853.7165527,853.7165527,852.8707275,780.4724121,752.375,70.27275085,68.90402222,69.77061462,69.22977448,70.22878265,69.14653778
42744.37423,855.0340576,855.0340576,854.0119629,781.8261108,753.6691284,70.16157532,68.85257721,69.69244385,69.13368225,70.20453644,69.04234314
42744.37447,855.9159546,855.9159546,855.0355225,782.7833252,754.5286255,70.08803558,68.75900269,69.58405304,69.06898499,70.12062073,69.00164795
42744.37483,857.2387695,857.2387695,856.3207397,784.1304932,755.8793335,70.04824066,68.75572968,69.59527588,69.0644989,70.09225464,68.99138641
42744.37518,858.5456543,858.5456543,857.5582886,785.409729,757.1930542,70.13569641,68.74303436,69.63014984,69.1398468,70.11371613,69.08166504
42744.37554,859.8577881,859.8577881,858.9165039,786.8046875,758.5076904,70.16226196,68.83509064,69.68891144,69.21691132,70.20631409,69.10967255
42744.3759,861.175293,861.175293,860.2609863,788.1312256,759.8085327,70.17243195,68.87115479,69.70810699,69.21963501,70.18578339,69.08457184
42744.37626,862.4927979,862.4927979,861.4547119,789.4207764,761.0546265,70.29639435,68.81528473,69.72635651,69.2651062,70.28240204,69.15634918
42744.37661,863.7996826,863.7996826,862.8474121,790.7539063,762.3215942,70.15538788,68.78301239,69.73412323,69.23667908,70.2386322,69.11136627
42744.37697,865.1118774,865.1118774,864.0651245,792.0947266,763.5996094,70.16856384,68.80106354,69.66062927,69.15643311,70.1506958,69.09803009
42744.37733,866.4240723,866.4240723,865.473877,793.4258423,764.8106689,70.07086945,68.77506256,69.58460999,69.09259796,70.07234192,69.02431488
42744.37768,867.730957,867.730957,866.644043,794.7459717,766.1357422,70.09381104,68.7536087,69.58015442,69.12259674,70.11257935,69.09126282
42744.37805,869.0803223,869.0803223,868.0297852,796.1335449,767.4822998,70.03104401,68.69766235,69.56025696,69.01355743,70.0343399,68.9598465
42744.37841,870.387207,870.387207,869.3134155,797.4317017,768.807251,69.97504425,68.68700409,69.43612671,68.92034149,70.00624084,68.94696045
42744.37865,871.269043,871.269043,870.2700806,798.3389282,769.6150513,69.84040833,68.56443024,69.36912537,68.79536438,69.89513397,68.80012512
42744.37901,872.5865479,872.5865479,871.539978,799.6536865,770.9672852,69.75736237,68.5548172,69.28611755,68.73997498,69.72897339,68.6856842
42744.37936,873.8934326,873.8934326,873.0076904,800.9694214,772.2359009,69.61911774,68.40975952,69.16629028,68.58260345,69.59645081,68.54021454
42744.37972,875.2056274,875.2056274,874.2659302,802.295105,773.4786377,69.62064362,68.36292267,69.0944519,68.5196991,69.60974121,68.49704742
42744.38008,876.5178223,876.5178223,875.6107788,803.5869141,774.7752686,69.60271454,68.35418701,69.10736084,68.53327179,69.61922455,68.4757309
42744.38043,877.824707,877.824707,876.9876709,804.8754883,776.1178589,69.65280914,68.43852234,69.17378235,68.65246582,69.66165924,68.56481171
42744.38079,879.1315918,879.1315918,878.090332,806.2468262,777.3900757,69.67710876,68.42938995,69.22647095,68.65749359,69.67224884,68.53944397
42744.38115,880.4437256,880.4437256,879.6153564,807.5859985,778.6838989,69.68822479,68.4955368,69.24752808,68.68965149,69.72758484,68.67276001
42744.3815,881.7506104,881.7506104,880.6751709,808.8762207,779.9250488,69.68247223,68.46791077,69.23809814,68.71302032,69.6818924,68.57633209
42744.38186,883.0681152,883.0681152,882.1553955,810.1958618,781.253479,69.79530334,68.47851563,69.2490921,68.70904541,69.72957611,68.60247803
42744.38222,884.375,884.375,883.2060547,811.5355225,782.6130371,69.85053253,68.49142456,69.35071564,68.84883118,69.84621429,68.700737
42744.38257,885.6871948,885.6871948,884.6332397,812.7858276,783.7874756,69.92397308,68.50562286,69.39784241,68.88510895,69.85936737,68.72677612
42744.38293,886.9940796,886.9940796,885.8848877,814.1323853,785.1033325,69.94356537,68.51462555,69.38369751,68.91771698,69.8635788,68.80285645
42744.38329,888.3062744,888.3062744,887.2810059,815.4187622,786.3734741,69.92414093,68.58699799,69.42189789,68.8637085,69.87841034,68.72731781
42744.38353,889.1881104,889.1881104,888.0604858,816.3234863,787.2425537,69.93661499,68.62281799,69.47428131,68.92202759,69.9179306,68.78902435
42744.38389,890.5109253,890.5109253,889.2821045,817.6730957,788.5767822,70.00389862,68.62615204,69.51898193,68.99409485,69.98448181,68.89845276
42744.38425,891.8231201,891.8231201,890.6978149,818.9478149,789.8335571,70.04810333,68.67722321,69.54458618,69.03232574,70.01180267,68.88531494
42744.3846,893.1300049,893.1300049,891.8440552,820.2318115,791.1200562,70.15686798,68.72860718,69.56626892,69.07252502,70.0528183,68.93687439
42744.38496,894.4368896,894.4368896,893.2525024,821.5808105,792.3748779,70.16273499,68.78149414,69.5670166,69.08666229,70.05509949,68.9365921
42744.38531,895.7437744,895.7437744,894.499939,822.8317261,793.7218018,70.25508118,68.78230286,69.6633606,69.21774292,70.19264984,69.05209351
42744.38567,897.0612793,897.0612793,895.8440552,824.2142944,794.9213867,70.32673645,68.84981537,69.72942352,69.28820801,70.24408722,69.09222412
42744.38603,898.3787842,898.3787842,897.1723633,825.5108032,796.2341309,70.47795868,68.99583435,69.85341644,69.42720795,70.38505554,69.3118515
42744.38639,899.6856079,899.6856079,898.4936523,826.8215332,797.5154419,70.54541779,68.98130798,69.94641113,69.50364685,70.43945313,69.32332611
42744.38674,900.9978027,900.9978027,899.7075195,828.1549072,798.8210449,70.58869934,69.05155945,70.00502777,69.62454987,70.52076721,69.38549805
42744.3871,902.3206177,902.3206177,901.2183228,829.4672241,800.0463867,70.56293488,69.06575012,70.01390076,69.5953598,70.52602386,69.42531586
42744.38746,903.6381226,903.6381226,902.4690552,830.7377319,801.3774414,70.54607391,69.06609344,69.97129822,69.52271271,70.51900482,69.35860443
42744.3877,904.5093994,904.5093994,903.1958618,831.6713257,802.1950684,70.44642639,69.02807617,69.87735748,69.42749786,70.44992828,69.295784
42744.38806,905.8215332,905.8215332,904.505127,832.8881836,803.4668579,70.44233704,68.91989899,69.86499786,69.38730621,70.36688232,69.31286621
42744.38842,907.1337891,907.1337891,905.7946167,834.2324219,804.7450562,70.47510529,68.9861145,69.86462402,69.40721893,70.45676422,69.29119873
42744.38877,908.4406128,908.4406128,907.2260132,835.5506592,806.0505981,70.45602417,69.05039215,69.9370575,69.49746704,70.49399567,69.32939148
42744.38911,909.6784668,909.6784668,908.4379883,836.7804565,807.2401733,70.46065521,69.06144714,69.88659668,69.48180389,70.54645538,69.31235504
42744.38947,910.9906006,910.9906006,909.7921753,838.1020508,808.5592651,70.46289825,69.01661682,69.90782928,69.46134949,70.46353149,69.3062973
42744.38982,912.2974854,912.2974854,911.1221313,839.40448,809.805481,70.35410309,68.97442627,69.82588196,69.2818985,70.41246033,69.24158478
42744.39018,913.6043701,913.6043701,912.4852295,840.6583862,810.9978027,70.27417755,68.9729538,69.74362183,69.24986267,70.27849579,69.15106964
42744.39054,914.921875,914.921875,913.6365967,841.9852905,812.3604736,70.22536469,68.84140015,69.64897156,69.16316223,70.18167877,69.12908936
42744.39089,916.2340698,916.2340698,914.961853,843.3300171,813.6911011,70.07752228,68.72823334,69.55046082,69.03171539,70.07720184,68.94094849
42744.39125,917.5515747,917.5515747,916.1941528,844.6239014,814.9668579,70.00039673,68.66919708,69.49671936,68.89775848,70.00483704,68.83393097
42744.39161,918.8637695,918.8637695,917.3258057,845.9068604,816.2609863,69.86748505,68.60516357,69.36267853,68.72370148,69.8796463,68.70053864
42744.39197,920.1812744,920.1812744,918.6983643,847.2613525,817.5283203,69.80067444,68.57962036,69.35646057,68.7482605,69.84457397,68.66945648
42744.39233,921.4934082,921.4934082,920.0927124,848.5637207,818.7662354,69.89141083,68.54518127,69.3457489,68.76778412,69.85934448,68.67761993
42744.39268,922.805603,922.805603,921.2262573,849.8509521,820.0942993,69.97481537,68.61499023,69.40153503,68.90691376,69.9254303,68.75340271
42744.39292,923.6821899,923.6821899,922.0128174,850.7502441,820.9708252,70.10532379,68.65787506,69.46148682,68.9890976,69.99338531,68.90539551
42744.39328,924.9996948,924.9996948,923.6034546,852.012207,822.25,70.21308899,68.74105835,69.60936737,69.12449646,70.10797882,69.00655365
42744.39365,926.3384399,926.3384399,924.7397461,853.3383179,823.4951172,70.32619476,68.7625885,69.76844025,69.31217194,70.26351929,69.12563324
42744.394,927.6559448,927.6559448,925.8099976,854.5612183,824.7015381,70.44160461,68.87113953,69.80350494,69.38761902,70.36106873,69.22599792
42744.39436,928.9681396,928.9681396,927.0353394,855.8546753,826.0186157,70.55327606,68.97827148,69.88349915,69.43034363,70.40878296,69.28388977
42744.3946,929.8552856,929.8552856,928.0074463,856.7927856,826.8943481,70.66229248,69.05012512,70.00041199,69.50995636,70.56768799,69.43560791
42744.39496,931.1621704,931.1621704,929.3834229,858.0366821,828.1699829,70.72058868,69.07286072,70.03587341,69.60782623,70.63871002,69.4697113
